current_ratio,debt_to_equity,net_profit_margin,company_age,target
1.067186363,3.593992564,-0.25070277,5.0,1
1.68241534,11.3810554,-0.322560893,5.0,1
1.000241774,2.242332227,-0.457378703,5.0,1
1.847624717,1.210996152,0.150915758,5.0,1
2.285395408,0.900348327,0.094900196,5.0,0
1.939021056,1.124544792,0.102393617,5.0,0
1.929141104,1.227408994,0.078632996,5.0,0
2.565023753,0.961118509,0.085717589,5.0,0
2.089666053,1.043478261,0.073207745,5.0,0
2.251927381,1.035875597,0.085895635,5.0,0
1.6295463,1.019896945,0.285059397,5.0,1
2.134585117,2.490884505,0.208042135,5.0,1
1.96744134,8.705697328,0.226698555,5.0,1
1.26636795,0.988460153,0.214892432,5.0,1
1.497207407,1.369327548,0.192525371,5.0,1
1.83666275,1.472420463,0.022127157,5.0,0
1.960695652,0.929359697,0.035247364,5.0,0
1.822853916,1.164692021,0.046020146,5.0,0
1.685150726,1.030488219,0.047610122,5.0,0
1.664729459,1.202930793,0.027742961,5.0,0
1.256846081,1.605066066,0.016589013,5.0,0
2.03423913,1.160227992,0.045442121,5.0,0
1.468947649,1.428571429,0.019699581,5.0,0
2.017291066,1.30588294,0.030254167,5.0,0
2.774036229,1.032506814,0.061113668,5.0,0
2.927668184,1.601410474,0.042385529,5.0,0
3.323191555,1.191643412,0.026361881,5.0,0
3.042497626,1.212339805,0.06431307,5.0,0
2.254962108,1.380684907,0.059742692,5.0,0
3.38253012,1.52900715,0.006231389,5.0,0
3.76146789,1.760907504,0.001669449,5.0,0
2.364401036,0.879788393,0.219598821,5.0,0
2.196962025,0.791730247,0.193950527,5.0,0
1.650611621,6.875128733,0.041940532,5.0,0
1.760288668,2.889944479,0.047971114,5.0,0
2.206838328,3.077492447,0.051509564,5.0,0
1.621307802,4.607820137,0.023500021,5.0,0
1.711444008,6.681409813,0.042886285,5.0,0
1.420460597,1.456379493,0.099995124,5.0,0
1.770634049,1.365094147,0.125041707,5.0,0
2.005571993,1.015505646,0.114908418,5.0,0
1.334415802,1.662280847,0.07489938,5.0,0
2.823926562,0.927054865,0.112607199,5.0,0
1.40436678,3.066289875,0.068078913,5.0,0
1.334967263,5.299481785,0.08194486,5.0,0
1.394231804,4.032746939,0.066957814,5.0,0
1.308519941,4.273563991,0.04471294,5.0,0
1.223289454,4.653825778,-0.001738589,5.0,0
1.42913796,4.082243203,0.086239089,5.0,0
1.052492746,1.343038869,0.199790557,5.0,0
1.123605668,1.427387232,0.168328476,5.0,0
1.242762284,1.487894662,0.215941304,5.0,0
1.158704713,1.372239272,0.188425882,5.0,0
1.288209607,1.637426336,0.218768624,5.0,0
0.987912088,1.795404375,0.212276215,5.0,0
1.756209457,-2.509488084,0.162486642,5.0,0
1.76079799,-2.228654518,0.156915752,5.0,0
1.494851358,-2.811093233,0.148892052,5.0,0
1.658178114,27.74074074,0.038690476,5.0,0
1.495727777,89.14880952,0.029464035,5.0,1
1.607837529,9.622553897,0.060362276,5.0,0
1.12004104,2.896004942,0.10126702,5.0,0
0.854622775,-86.29885057,0.054488731,5.0,0
1.164165277,2.690798247,0.076321596,5.0,0
0.892868615,20.29766804,0.077367674,5.0,0
1.801905296,2.24137931,0.005826241,5.0,1
1.873035439,2.92562724,-0.095959596,5.0,1
1.823556797,2.772577997,-0.141869708,5.0,1
1.582351329,3.592285714,-0.00266546,5.0,1
1.797324415,3.376473972,-0.006415563,5.0,1
2.063354932,2.252911134,0.094008724,5.0,1
1.868725869,3.028144239,-0.042880811,5.0,1
4.132038454,1.279000473,0.259980118,5.0,0
3.238968303,0.83237771,0.293840775,5.0,0
3.345472236,0.927215325,0.286218158,5.0,0
2.760287486,0.848727876,0.239935995,5.0,0
2.166890681,1.060849331,0.053229974,5.0,0
2.267770482,0.90894137,0.144681279,5.0,0
3.136996613,0.740134851,0.11151757,5.0,0
3.944748359,0.61460367,0.161911641,5.0,0
4.343283582,0.53611725,0.149936468,5.0,0
0.914854658,2.383357558,0.094818604,5.0,0
0.626843018,2.484630367,0.131854169,5.0,0
0.825409351,2.508034611,0.105210693,5.0,0
0.560172952,2.39052653,0.135213232,5.0,0
0.524717395,2.689753687,0.134537955,5.0,0
0.8677783,2.54979576,0.089043226,5.0,0
1.59806165,10.45647357,0.020152095,5.0,1
1.327044025,9.662516479,0.013422998,5.0,1
1.397645951,6.942552987,-0.011554048,5.0,1
1.424956702,11.8651061,0.010117724,5.0,1
1.449632407,136.5511364,-0.063725922,5.0,1
1.62265489,-41.53642384,-0.071914381,5.0,1
1.364595545,1.950907468,0.009704455,5.0,1
1.276910435,1.803759613,0.070504798,5.0,1
0.864917543,1.165894314,-0.748688792,5.0,1
1.041698447,0.952812257,0.165375659,5.0,0
1.088278307,1.036997905,0.208433108,5.0,0
1.220445618,0.610560334,0.031453766,5.0,0
1.20518785,0.959581124,0.033915826,5.0,0
1.037772758,1.094067967,-0.147252404,5.0,0
0.861466822,3.826901874,-0.004294479,5.0,1
1.622107969,4.375959079,-0.001189061,5.0,1
1.892183288,5.675548589,0.041337386,5.0,1
1.911111111,3.31870229,0.069343066,5.0,1
0.647837435,2.968138708,0.019108087,5.0,0
0.915977291,4.131522612,0.030385606,5.0,0
0.863172298,3.220302633,0.03732632,5.0,0
0.630883902,2.957355279,0.059866898,5.0,0
0.933653982,3.249658403,0.028669911,5.0,0
1.733790843,1.588831767,0.085035598,5.0,0
1.360421369,1.451208308,0.093769735,5.0,0
1.353232863,1.500551998,0.10281412,5.0,0
1.946581487,1.796090395,0.098789663,5.0,0
1.076318919,3.924909672,-0.048717811,5.0,1
1.227555919,5.170900593,-0.015964463,5.0,1
1.612091951,3.56188617,0.396803822,5.0,1
0.888270722,5.527267847,-0.014865427,5.0,1
1.301931638,5.020948115,-0.192961587,5.0,1
0.972166471,3.52933854,0.116491345,5.0,1
0.686712034,0.803271984,0.282619913,5.0,0
2.628667998,0.874156354,-1.658348128,5.0,0
1.200272566,0.938681723,0.209227383,5.0,1
0.742927188,0.734030045,0.301459307,5.0,1
1.104132063,5.073574278,0.009178179,5.0,0
1.0848902,3.920226308,0.010926463,5.0,0
1.094724901,5.732908386,0.008243738,5.0,0
1.088398045,3.844532279,0.011431225,5.0,0
0.555869873,2.543382997,-1.454197255,5.0,1
1.105507547,0.991003209,0.216095309,5.0,0
0.20541636,2.201415701,0.228826152,5.0,0
2.038022814,6.34294622,-101.845815,5.0,1
1.750818777,1.157227127,-0.502511161,5.0,0
1.354468085,0.845640196,0.169572968,5.0,0
0.967761435,0.795295416,0.268173706,5.0,0
0.896315029,0.938559254,0.113589426,5.0,0
1.511475068,-3.210577796,-1.562428358,5.0,1
1.689358776,-2.077773292,-0.372175036,5.0,1
2.108412171,-2.313870109,0.082550972,5.0,1
1.199156231,1.513690579,0.238302695,5.0,0
1.194353963,1.930235068,-0.153149318,5.0,0
1.978973105,1.09179388,0.055915646,5.0,0
2.56119847,0.933504838,0.074447567,5.0,0
1.856638231,1.798577459,0.010581149,5.0,0
1.896353121,1.830879611,0.011188129,5.0,0
1.862223572,1.760699529,0.007044674,5.0,0
1.231118088,1.936690914,0.161346867,5.0,0
0.757438895,1.88556825,0.123492194,5.0,0
0.635033827,2.007704718,0.135160582,5.0,0
0.653680521,2.474427496,0.087566077,5.0,0
0.62221874,2.585646141,0.096698627,5.0,0
0.892261421,1.397397257,-1.082106575,5.0,1
0.697548895,1.461732749,0.021006471,5.0,1
1.301613318,0.920968718,-1.042117321,5.0,1
1.375387207,1.307252296,0.129421914,5.0,1
2.374087591,4.082164329,-0.150568182,5.0,1
6.505464481,2.145962733,-0.245826137,5.0,1
1.644151197,88.26953125,0.074416131,5.0,0
2.422411778,8.162034942,0.144063515,5.0,0
1.637090996,9.13623156,0.212222748,5.0,0
2.293737895,9.063470125,0.181100833,5.0,0
1.399805447,2.961177366,0.087893864,5.0,0
1.931972789,2.120389884,0.12459893,5.0,0
1.569238378,3.578917379,0.078828592,5.0,0
2.066427289,2.306951872,0.096962942,5.0,0
1.596657382,2.410635481,0.094804618,5.0,0
1.165853517,2.321823714,0.194008258,5.0,1
1.810908044,1.94858681,0.01862398,5.0,1
2.627082048,0.646707886,0.100535273,5.0,1
1.5360134,2.489382555,0.076157218,5.0,0
1.482357679,2.444663772,0.075849076,5.0,0
2.044932223,2.390630862,0.149244621,5.0,0
2.032177411,2.017491536,0.108321738,5.0,0
1.335663543,0.742469682,0.033124634,5.0,0
1.322808996,0.715986789,0.090772279,5.0,0
1.521897147,0.70174968,0.093612354,5.0,0
1.628668304,0.70652779,0.10821838,5.0,0
1.526264827,1.406168387,0.058985068,5.0,1
1.668130145,1.645075603,0.00336984,5.0,1
1.909423666,2.797937692,0.046609844,5.0,1
2.030799384,1.504823225,0.053268941,5.0,1
1.931588376,1.670149952,0.017533697,5.0,1
2.096444827,1.392431644,0.071792168,5.0,1
1.841671032,1.349669398,0.071368901,5.0,1
1.666139782,1.486646223,0.053963892,5.0,1
1.709913073,2.256845557,0.041664323,5.0,1
1.672330443,3.597905632,0.015153942,5.0,1
1.401760633,1.957589976,0.042168822,5.0,1
1.293950799,2.337492125,0.019694911,5.0,1
1.78369053,2.593534926,0.036968662,5.0,1
1.552244988,2.999975478,0.03306777,5.0,1
2.42461074,2.183903793,0.052770914,5.0,1
2.261206306,1.725878745,0.118710396,5.0,0
2.204402516,2.44964539,-0.104244254,5.0,1
0.736268017,4.760852227,0.276810266,5.0,1
0.982905983,2.426454446,-0.114080699,5.0,1
0.611533841,6.973324658,-0.077581522,5.0,1
0.495761275,9.087228085,-0.056540872,5.0,1
1.130746269,11.73302469,0.04741488,5.0,1
2.845988224,3.527059702,0.038595653,5.0,1
0.868857228,1.061035499,0.057122307,5.0,1
0.310328215,1.246697744,0.041311353,5.0,1
0.509429919,1.354403895,0.030534588,5.0,1
0.843139409,5.049608769,-0.035499849,5.0,1
0.676408692,3.22334542,-0.26434319,5.0,1
0.603516484,1.697819315,0.105517456,5.0,0
0.619834711,2.099644128,0.068935878,5.0,1
0.563500534,2.444236176,0.030876677,5.0,1
2.080798911,1.239781293,0.025236749,5.0,0
1.597585971,1.314708108,0.020514548,5.0,0
1.822071784,1.166584134,0.014943655,5.0,0
1.61636431,1.241529445,0.027310862,5.0,0
1.668247661,1.242842588,0.027684388,5.0,0
2.070490249,0.757058198,0.04157592,5.0,0
3.466372829,0.356076484,0.253033871,5.0,0
1.049063518,2.710813412,0.095278246,5.0,0
0.827488916,2.585559143,0.151056614,5.0,0
0.900977778,3.163549618,0.124206414,5.0,1
0.682662539,2.96219377,0.088929456,5.0,0
1.47527592,1.052242422,0.098910678,5.0,0
1.770505392,0.83191372,0.105555587,5.0,0
1.679499746,1.155278448,0.099134834,5.0,0
1.718317654,0.875275258,0.05785883,5.0,0
1.650767544,1.534179538,-0.016939661,5.0,1
1.267041462,1.639306179,-0.016124661,5.0,1
0.902982994,1.687657805,0.041378488,5.0,0
1.428395062,1.86914557,-0.031964692,5.0,1
1.317995013,2.492970946,0.038127347,5.0,1
1.265871573,1.988840984,0.082101647,5.0,0
1.466786944,1.444521068,0.075501313,5.0,0
1.354905336,2.012203687,-0.010535335,5.0,0
1.170831659,1.979791395,0.094219708,5.0,0
1.202475479,1.994897959,0.094249354,5.0,0
1.378914311,1.63626058,0.077302078,5.0,0
2.024669604,-8.973684211,0.000337762,5.0,1
2.276693456,7.086021505,0.199242014,5.0,1
1.348526959,7.068410463,0.026840855,5.0,0
1.245919478,7.845265589,0.022978403,5.0,0
1.288182832,8.161662818,0.030088927,5.0,0
1.318803852,6.584642234,0.041400163,5.0,0
1.326402225,3.407477413,0.067633444,5.0,0
2.794919315,1.169499419,0.096186948,5.0,0
2.865564462,1.034993602,0.082262185,5.0,0
2.921003998,0.973948577,0.073078679,5.0,0
0.558228424,2.181240642,39.72744908,5.0,0
1.300090167,1.952098517,97.4510451,5.0,0
1.108405853,2.108243401,22.43631902,5.0,0
1.631642304,1.484086629,0.079153319,5.0,0
1.385733157,1.789888585,0.078436038,5.0,0
1.389002037,2.672702142,0.086283832,5.0,0
1.160711013,3.428467946,0.084587265,5.0,0
1.217761989,3.870507701,0.089766607,5.0,0
2.387492579,1.102906757,-0.024649236,5.0,0
2.776133383,0.904199975,0.055523048,5.0,0
1.718563034,1.559244247,0.034784857,5.0,0
1.81914809,1.405573143,0.035054595,5.0,0
1.237874324,0.914342278,0.200860342,5.0,0
1.225338865,1.326791031,0.076494961,5.0,0
1.153049252,1.952345768,-0.120139577,5.0,0
1.133260648,1.100620075,0.219773863,5.0,0
1.273604521,0.903220933,0.236259499,5.0,0
1.268025527,1.074329725,0.20380412,5.0,0
0.676807129,2.18686028,0.109555764,5.0,0
0.647458651,2.338367813,0.074495899,5.0,0
1.196063181,2.342471027,0.099136967,5.0,0
0.777197013,2.022879475,0.121846601,5.0,0
0.759739958,2.346124613,0.108142731,5.0,0
0.744236464,2.132777054,0.10541782,5.0,0
1.106390457,2.875316293,0.045530642,5.0,0
1.01147853,2.353190939,0.05559354,5.0,0
1.146564536,2.860910553,0.044978197,5.0,0
1.085094073,3.847922981,-0.105103982,5.0,0
2.710226102,1.004962535,0.055817904,5.0,0
3.206790949,0.8526158,0.078499699,5.0,0
2.6070671,1.117338519,-0.141242334,5.0,0
1.502872243,1.53753256,0.009009639,5.0,1
1.417790187,1.71695242,0.004988019,5.0,0
1.48719346,1.782487191,0.018202738,5.0,0
1.889736577,0.988126762,0.016035953,5.0,1
1.443519001,1.685890258,0.017455892,5.0,1
1.580867653,1.127741408,0.051501958,5.0,1
1.493296428,1.51150801,0.001049335,5.0,1
0.722608044,1.918298995,0.023450374,5.0,0
0.661795986,1.881871421,0.065911124,5.0,0
0.811400802,1.970679556,0.069101896,5.0,0
1.741330427,1.008437268,0.020123979,5.0,1
1.587039242,1.017575368,0.014437463,5.0,1
1.512593169,0.866237955,0.020483725,5.0,1
1.546750891,1.214604908,0.105881069,5.0,0
1.485426625,1.818238386,0.095751456,5.0,0
1.406050099,1.121434541,0.081226218,5.0,0
1.467377467,1.040340918,0.079413183,5.0,0
1.241936674,1.129524835,0.081730686,5.0,1
1.898727735,2.431982634,-0.090474054,5.0,1
1.714342629,3.112914131,-0.039133179,5.0,1
1.658115878,4.077128845,-0.089861751,5.0,1
1.858468677,2.55350118,0.0301324,5.0,1
2.035627255,2.090635535,0.078585845,5.0,0
4.816730893,0.860045937,0.071540573,5.0,0
4.394903516,0.822505042,0.107967117,5.0,0
2.699630515,1.392825248,0.145940268,5.0,0
2.163331465,0.990178242,0.230311589,5.0,0
4.359519847,1.025859548,0.271885184,5.0,0
3.123753496,1.00799267,0.342648423,5.0,0
2.568668669,1.269139105,0.144336221,5.0,0
5.002664691,1.179106805,0.290081697,5.0,0
1.855477855,1.952554745,0.041143424,5.0,0
1.724299065,2.418773408,0.043233895,5.0,0
1.534453303,3.35740555,0.048132712,5.0,0
1.811392845,0.376218324,0.268650828,5.0,0
2.599332738,1.081000341,0.329530463,5.0,0
2.105086439,0.324502336,0.302451407,5.0,0
3.259352451,0.408389294,0.244507326,5.0,0
1.957498813,0.455158304,0.250166366,5.0,0
2.419166535,0.489770603,0.190520019,5.0,0
1.017499489,1.570577206,0.000557339,5.0,0
1.371869549,1.039624431,0.125737181,5.0,0
1.191378131,1.139240289,0.143894128,5.0,0
1.828162636,0.678578759,0.106466446,5.0,0
1.900443479,0.608768839,0.104049024,5.0,0
1.046977061,1.435333107,0.13218771,5.0,0
2.681039071,2.019918875,0.034215901,5.0,1
2.353511426,2.18755791,-0.001176836,5.0,1
0.874417809,3.340435007,0.082315313,5.0,1
0.944402031,-2.258997598,-0.62257179,5.0,1
0.74424268,-3.294477968,-2.059511301,5.0,1
0.641698711,4.319191923,-0.012291453,5.0,1
0.592288062,3.637912728,0.05215184,5.0,1
0.679555199,3.37668675,0.167037177,5.0,1
0.559904128,2.431902735,0.177969758,5.0,1
0.940035226,5.427871687,0.826803491,5.0,1
0.97098114,1.817525172,0.317646427,5.0,1
1.1473092,3.061671545,0.178419547,5.0,1
0.983737259,1.858705679,0.242824349,5.0,1
1.484844674,1.833309716,0.142111917,5.0,0
1.149865513,2.308979284,-0.215471747,5.0,0
0.728904426,1.793373804,0.145264166,5.0,0
0.769161149,1.795720964,0.141694994,5.0,0
0.484120036,2.027986909,0.135277742,5.0,0
1.026158347,2.17704798,0.130412845,5.0,0
0.644741721,2.210554693,0.082993664,5.0,0
0.87900822,2.308831216,0.068629383,5.0,0
0.979881181,2.553942026,0.061875069,5.0,0
2.956247371,1.504895961,0.169902534,5.0,1
1.922043011,2.43954818,0.142970123,5.0,1
2.99941452,1.546349851,0.144898516,5.0,1
2.241459627,1.534824973,0.115793201,5.0,1
1.253897214,2.99253936,0.059164596,5.0,0
1.424493612,1.930098962,0.083372859,5.0,0
1.283439996,2.608674517,0.065968221,5.0,0
1.293274731,2.33183711,0.02134843,5.0,1
1.743825722,1.981592768,0.039791918,5.0,0
1.897066392,2.386078357,0.079909194,5.0,0
1.814117647,2.412367362,0.088644085,5.0,0
2.092386215,1.261528327,0.101007384,5.0,0
2.346789883,2.041515309,0.110229759,5.0,0
0.791433147,1.328649734,0.246997636,5.0,0
0.700465426,1.496934169,0.30240093,5.0,0
0.905497501,1.352412769,0.261002143,5.0,0
0.71814543,1.434916388,0.280548727,5.0,0
1.07755102,1.436891386,0.272153301,5.0,0
0.848388561,1.419586132,0.27016129,5.0,0
2.248197734,0.998673116,0.314976117,5.0,0
2.153952843,1.584792729,-0.827492616,5.0,0
1.30337333,1.039595849,-0.037376685,5.0,0
2.472858866,2.051039329,-0.283914445,5.0,0
1.125127914,0.595653226,-0.242172551,5.0,0
1.162702589,0.935618989,-0.172232477,5.0,1
4.708961979,0.911832154,0.035544797,5.0,0
2.580782055,0.819473187,0.033313727,5.0,0
3.946391395,0.729895698,0.042927213,5.0,0
3.93877551,0.646161196,0.047795032,5.0,0
4.776595745,0.894647189,0.034866324,5.0,0
3.270071257,0.988457015,0.025615359,5.0,0
3.070817857,1.009133133,0.033828061,5.0,0
4.154268095,0.921347365,0.021756372,5.0,0
2.789442877,0.851982923,0.025972099,5.0,0
2.799630977,0.949240691,0.038863611,5.0,0
0.408697745,3.093208436,0.245442237,5.0,0
0.49850636,10.11304331,0.2290239,5.0,0
1.101271166,3.573596256,0.218323836,5.0,0
3.774606299,2.234967623,0.061606934,5.0,0
3.98,0.219341974,0.23630137,5.0,0
3.35924933,1.230589733,0.199882767,5.0,0
4.887283237,0.183133526,0.238155668,5.0,0
1.245439469,-4.187763713,-0.013220205,5.0,1
1.364726027,-3.457286432,-0.017060637,5.0,1
1.280977312,-4.997361478,-0.000827815,5.0,1
0.938683948,7.032146958,0.081055459,5.0,0
0.917390501,1.663526949,0.03221378,5.0,0
0.915951973,1.764014157,0.035972649,5.0,0
0.964531146,1.822201835,0.028183807,5.0,0
0.871441151,1.828067504,0.03900311,5.0,0
0.878864353,1.736505594,0.031842444,5.0,0
0.993054216,1.898146753,0.028944096,5.0,0
1.039383155,2.155918931,0.019503341,5.0,0
6.377129477,0.605249902,0.063222419,5.0,1
1.726270461,0.539622437,0.09426518,5.0,1
2.204231342,0.461185427,0.076858923,5.0,0
1.976983563,1.381161321,0.030108751,5.0,1
2.17669298,1.647588057,0.016230488,5.0,1
1.19248351,1.842250775,0.087547512,5.0,1
1.312543442,2.442627056,0.176787656,5.0,1
1.909750077,2.431255008,0.075305704,5.0,1
1.326930715,2.895014122,0.150616284,5.0,1
1.147888319,1.714135966,0.079257311,5.0,1
1.14121276,0.799924374,0.15366808,5.0,0
1.069928978,0.828491662,0.13439614,5.0,0
1.138070814,0.873906647,0.117550681,5.0,0
1.025958124,0.887748456,0.159763652,5.0,0
1.111363636,0.795970042,0.104116859,5.0,0
1.205485304,0.728411367,0.136231434,5.0,0
1.007362546,1.033398821,0.168805723,5.0,0
0.828082232,1.524096919,0.069963883,5.0,0
2.010276208,1.141661479,0.097445231,5.0,0
2.76405317,1.03217566,0.107747337,5.0,1
2.179852767,1.227432813,0.093700693,5.0,1
1.606365576,1.104333948,0.05536345,5.0,0
1.660757198,1.422943376,0.066486573,5.0,1
1.326210305,1.290561251,0.035675545,5.0,0
1.475919623,1.582183639,0.02160448,5.0,0
1.591366322,1.144671596,0.042206156,5.0,0
1.604470951,1.239371266,0.052408103,5.0,0
1.673676577,-5.308988025,0.048840357,5.0,1
1.411237928,-4.486215236,0.040904311,5.0,1
1.629562044,-4.952242209,0.046773268,5.0,1
1.257777058,-3.9063147,0.043634288,5.0,1
1.732528442,4.950051099,-0.770674561,5.0,1
1.748839907,2.215125499,-0.061013154,5.0,0
3.417346939,1.050249329,0.218390805,5.0,0
3.080167514,1.020178989,0.168850639,5.0,0
1.770271347,2.855153374,0.0439903,5.0,1
2.53535261,2.872068736,0.059608998,5.0,1
2.591792009,2.381479974,0.07742802,5.0,1
1.943416278,1.499587601,0.015013972,5.0,1
4.123646564,0.943317497,-0.047169992,5.0,1
4.162632905,0.867572548,0.092065663,5.0,1
4.217835569,0.807184422,0.047178378,5.0,1
3.40409097,0.98835648,0.131777569,5.0,1
4.345932504,0.858082285,0.055037068,5.0,1
4.410675515,0.728542853,0.051868869,5.0,1
2.574649085,0.629671067,0.12255489,5.0,0
4.891564735,1.328218617,0.131428762,5.0,1
5.948952719,1.62707505,0.10653093,5.0,1
6.376234055,0.0,0.134697438,5.0,1
2.143666323,0.790157846,0.090251724,5.0,1
2.583476162,0.772393739,0.085286702,5.0,0
2.476390002,0.697445861,0.105968152,5.0,0
1.913495059,1.057698745,0.093885952,5.0,0
2.404558082,0.971148092,0.089367313,5.0,1
2.216902205,1.130110313,-0.023455311,5.0,1
2.408586948,1.204067845,0.033485137,5.0,1
2.136773684,0.942325003,0.037126177,5.0,1
2.09159056,1.269058842,-0.006411156,5.0,1
2.06939002,0.843171619,0.047238336,5.0,1
1.969650986,2.269309838,0.054226853,5.0,1
2.034955897,-19.04038772,0.043006675,5.0,1
1.891035722,2.392994447,0.043680245,5.0,1
1.839572193,2.360977288,0.056872352,5.0,1
1.650344488,1.913080288,0.061331963,5.0,1
2.036096879,2.923185232,0.065624111,5.0,1
1.240304649,6.747510868,0.161363331,5.0,0
1.18623342,3.922849952,0.14852308,5.0,0
1.248030303,8.903269296,0.129557186,5.0,0
1.278826518,4.538039663,0.165241451,5.0,0
1.13313467,5.320943796,0.15887931,5.0,0
1.209030696,4.781755884,0.148293988,5.0,0
1.333305366,1.351284669,-0.039803831,5.0,1
1.348325738,1.187616733,-0.032036757,5.0,1
1.046963389,7.646801035,0.015647765,5.0,0
1.028156954,36.60596342,0.064029879,5.0,0
1.108770624,1.433739684,0.228457737,5.0,0
1.080112848,1.078397447,0.216143768,5.0,0
1.037447487,-16.48077627,-0.068578693,5.0,1
0.901525865,20.65809005,0.619651688,5.0,1
0.541081769,1.560340599,-0.622402563,5.0,1
0.949510616,1.849883345,0.264064208,5.0,1
1.715524337,2.034787284,-0.287553028,5.0,1
0.628873632,1.968985469,-0.036043404,5.0,1
1.013095907,1.928244652,0.074534289,5.0,1
0.915775842,1.596811899,0.134356378,5.0,1
0.585939382,1.297945577,0.315027239,5.0,1
2.204067603,0.820926631,0.036538582,5.0,1
0.832680654,1.234507994,0.202310248,5.0,1
0.620038752,1.478058656,0.237216001,5.0,1
0.725576418,0.58990084,-0.89446895,5.0,0
1.221731449,1.266464032,0.118807725,5.0,0
1.279624893,1.126814688,0.094621647,5.0,0
0.897576736,1.521988035,0.062654634,5.0,0
0.937975424,1.296442688,0.074781439,5.0,0
3.689232102,1.477521881,-0.001166522,5.0,1
3.879605772,1.369862788,0.005487557,5.0,1
3.695902863,1.245765764,0.019367713,5.0,1
3.139597043,1.392864336,0.017390455,5.0,1
0.465513043,1.173228151,0.766684033,5.0,0
0.008641875,1.211701442,0.316987648,5.0,0
0.12036036,1.213503534,0.24144124,5.0,0
20.25,1.34127294,-0.148837209,5.0,1
46.64864865,5.738490034,1.880952381,5.0,1
51.17511429,1.518991688,0.498475252,5.0,1
3.225442421,6.027078016,0.240418118,5.0,1
87.58035714,6.308301527,0.096885813,5.0,1
0.936996337,-49.40697674,0.106480596,5.0,0
0.667637069,-33.25925926,0.098939283,5.0,0
6.147502356,-4.274928716,0.320469597,5.0,1
2.22250743,-23.30427524,9.426684613,5.0,1
4.819503467,-3.277646425,0.678217055,5.0,1
